,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,dayofweek
14850,14851,2012-09-15,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0.0,47,182,229,15,9,5
14851,14852,2012-09-16,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,28,123,151,16,9,6
14852,14853,2012-09-16,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,35,82,117,16,9,6
14853,14854,2012-09-16,3,1,9,2,0,0,0,1,0.52,0.5,0.63,0.0,27,62,89,16,9,6
14854,14855,2012-09-16,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0.0,10,38,48,16,9,6
14855,14856,2012-09-16,3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0.0,2,6,8,16,9,6
14856,14857,2012-09-16,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0.0,3,10,13,16,9,6
14857,14858,2012-09-16,3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0.0,9,26,35,16,9,6
14858,14859,2012-09-16,3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,28,43,71,16,9,6
14859,14860,2012-09-16,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,34,94,128,16,9,6
14860,14861,2012-09-16,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296,16,9,6
14861,14862,2012-09-16,3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,160,330,490,16,9,6
14862,14863,2012-09-16,3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,183,376,559,16,9,6
14863,14864,2012-09-16,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656,16,9,6
14864,14865,2012-09-16,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,240,454,694,16,9,6
14865,14866,2012-09-16,3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,225,410,635,16,9,6
14866,14867,2012-09-16,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,215,342,557,16,9,6
14867,14868,2012-09-16,3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,194,402,596,16,9,6
14868,14869,2012-09-16,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,177,393,570,16,9,6
14869,14870,2012-09-16,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481,16,9,6
14870,14871,2012-09-16,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,91,312,403,16,9,6
14871,14872,2012-09-16,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,57,267,324,16,9,6
14872,14873,2012-09-16,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,43,148,191,16,9,6
14873,14874,2012-09-16,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,18,109,127,16,9,6
14874,14875,2012-09-16,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,9,85,94,16,9,6
14875,14876,2012-09-17,3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,14,31,45,17,9,0
14876,14877,2012-09-17,3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896,9,12,21,17,9,0
14877,14878,2012-09-17,3,1,9,2,0,1,1,1,0.52,0.5,0.72,0.0,5,8,13,17,9,0
14878,14879,2012-09-17,3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,0,7,7,17,9,0
14879,14880,2012-09-17,3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0.0,2,9,11,17,9,0
14880,14881,2012-09-17,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,1,44,45,17,9,0
14881,14882,2012-09-17,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0.0,7,157,164,17,9,0
14882,14883,2012-09-17,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,18,474,492,17,9,0
14883,14884,2012-09-17,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683,17,9,0
14884,14885,2012-09-17,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,34,265,299,17,9,0
14885,14886,2012-09-17,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202,17,9,0
14886,14887,2012-09-17,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252,17,9,0
14887,14888,2012-09-17,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295,17,9,0
14888,14889,2012-09-17,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,112,231,343,17,9,0
14889,14890,2012-09-17,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332,17,9,0
14890,14891,2012-09-17,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338,17,9,0
14891,14892,2012-09-17,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453,17,9,0
14892,14893,2012-09-17,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842,17,9,0
14893,14894,2012-09-17,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774,17,9,0
14894,14895,2012-09-17,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486,17,9,0
14895,14896,2012-09-17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340,17,9,0
14896,14897,2012-09-17,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,28,205,233,17,9,0
14897,14898,2012-09-17,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109,129,17,9,0
14898,14899,2012-09-17,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,4,66,70,17,9,0
14899,14900,2012-09-18,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,2,11,13,18,9,1
14900,14901,2012-09-18,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,0,5,5,18,9,1
14901,14902,2012-09-18,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,0,4,4,18,9,1
14902,14903,2012-09-18,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6,18,9,1
14903,14904,2012-09-18,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7,18,9,1
14904,14905,2012-09-18,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48,18,9,1
14905,14906,2012-09-18,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,4,163,167,18,9,1
14906,14907,2012-09-18,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356,18,9,1
14907,14908,2012-09-18,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672,18,9,1
14908,14909,2012-09-18,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293,18,9,1
14909,14910,2012-09-18,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,30,130,160,18,9,1
14910,14911,2012-09-18,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,36,115,151,18,9,1
14911,14912,2012-09-18,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,16,72,88,18,9,1
14912,14913,2012-09-18,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,17,97,114,18,9,1
14913,14914,2012-09-18,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,27,116,143,18,9,1
14914,14915,2012-09-18,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,1,35,36,18,9,1
14915,14916,2012-09-18,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,19,122,141,18,9,1
14916,14917,2012-09-18,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,36,302,338,18,9,1
14917,14918,2012-09-18,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281,18,9,1
14918,14919,2012-09-18,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,22,302,324,18,9,1
14919,14920,2012-09-18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290,18,9,1
14920,14921,2012-09-18,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,21,186,207,18,9,1
14921,14922,2012-09-18,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,14,137,151,18,9,1
14922,14923,2012-09-18,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67,78,18,9,1
14923,14924,2012-09-19,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,3,23,26,19,9,2
14924,14925,2012-09-19,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,0,12,12,19,9,2
14925,14926,2012-09-19,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,0,3,3,19,9,2
14926,14927,2012-09-19,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5,19,9,2
14927,14928,2012-09-19,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,0,10,10,19,9,2
14928,14929,2012-09-19,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,2,54,56,19,9,2
14929,14930,2012-09-19,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172,19,9,2
14930,14931,2012-09-19,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545,19,9,2
14931,14932,2012-09-19,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,39,758,797,19,9,2
14932,14933,2012-09-19,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,26,336,362,19,9,2
14933,14934,2012-09-19,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,23,169,192,19,9,2
14934,14935,2012-09-19,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247,19,9,2
14935,14936,2012-09-19,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,53,260,313,19,9,2
14936,14937,2012-09-19,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289,19,9,2
14937,14938,2012-09-19,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227,286,19,9,2
14938,14939,2012-09-19,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,57,254,311,19,9,2
14939,14940,2012-09-19,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,69,397,466,19,9,2
14940,14941,2012-09-19,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886,19,9,2
14941,14942,2012-09-19,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892,19,9,2
14942,14943,2012-09-19,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,72,539,611,19,9,2
14943,14944,2012-09-19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409,19,9,2
14944,14945,2012-09-19,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349,19,9,2
14945,14946,2012-09-19,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229,19,9,2
14946,14947,2012-09-19,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,17,106,123,19,9,2
14947,14948,2012-09-20,3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,12,46,58,20,9,3
14948,14949,2012-09-20,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,4,14,18,20,9,3
14949,14950,2012-09-20,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,2,9,11,20,9,3
14950,14951,2012-09-20,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,0,6,6,20,9,3
14951,14952,2012-09-20,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,0,6,6,20,9,3
14952,14953,2012-09-20,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,4,52,56,20,9,3
14953,14954,2012-09-20,3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,9,161,170,20,9,3
14954,14955,2012-09-20,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,20,514,534,20,9,3
14955,14956,2012-09-20,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,44,746,790,20,9,3
14956,14957,2012-09-20,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,25,330,355,20,9,3
14957,14958,2012-09-20,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,33,157,190,20,9,3
14958,14959,2012-09-20,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,37,206,243,20,9,3
14959,14960,2012-09-20,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,57,233,290,20,9,3
14960,14961,2012-09-20,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,68,268,336,20,9,3
14961,14962,2012-09-20,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,76,222,298,20,9,3
14962,14963,2012-09-20,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,60,231,291,20,9,3
14963,14964,2012-09-20,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,72,385,457,20,9,3
14964,14965,2012-09-20,3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,91,885,976,20,9,3
14965,14966,2012-09-20,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,119,781,900,20,9,3
14966,14967,2012-09-20,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,69,534,603,20,9,3
14967,14968,2012-09-20,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,57,360,417,20,9,3
14968,14969,2012-09-20,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,28,246,274,20,9,3
14969,14970,2012-09-20,3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,35,252,287,20,9,3
14970,14971,2012-09-20,3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,17,137,154,20,9,3
14971,14972,2012-09-21,3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0.0,13,53,66,21,9,4
14972,14973,2012-09-21,3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,11,38,49,21,9,4
14973,14974,2012-09-21,3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,6,8,14,21,9,4
14974,14975,2012-09-21,3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,1,11,12,21,9,4
14975,14976,2012-09-21,3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,1,9,10,21,9,4
14976,14977,2012-09-21,3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0.0,2,47,49,21,9,4
14977,14978,2012-09-21,3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,19,146,165,21,9,4
14978,14979,2012-09-21,3,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,35,468,503,21,9,4
14979,14980,2012-09-21,3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,31,726,757,21,9,4
14980,14981,2012-09-21,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,35,348,383,21,9,4
14981,14982,2012-09-21,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,44,181,225,21,9,4
14982,14983,2012-09-21,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,79,242,321,21,9,4
14983,14984,2012-09-21,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,84,305,389,21,9,4
14984,14985,2012-09-21,3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,105,316,421,21,9,4
14985,14986,2012-09-21,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,113,299,412,21,9,4
14986,14987,2012-09-21,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,90,333,423,21,9,4
14987,14988,2012-09-21,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,103,464,567,21,9,4
14988,14989,2012-09-21,3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,107,739,846,21,9,4
14989,14990,2012-09-21,3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,106,699,805,21,9,4
14990,14991,2012-09-21,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,95,493,588,21,9,4
14991,14992,2012-09-21,3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,54,315,369,21,9,4
14992,14993,2012-09-21,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,46,266,312,21,9,4
14993,14994,2012-09-21,3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,47,248,295,21,9,4
14994,14995,2012-09-21,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,23,163,186,21,9,4
14995,14996,2012-09-22,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,32,140,172,22,9,5
14996,14997,2012-09-22,3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,18,106,124,22,9,5
14997,14998,2012-09-22,3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,10,73,83,22,9,5
14998,14999,2012-09-22,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,6,39,45,22,9,5
14999,15000,2012-09-22,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,5,10,15,22,9,5
15000,15001,2012-09-22,3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,2,15,17,22,9,5
15001,15002,2012-09-22,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,6,35,41,22,9,5
15002,15003,2012-09-22,3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,7,70,77,22,9,5
15003,15004,2012-09-22,3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,21,197,218,22,9,5
15004,15005,2012-09-22,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,88,289,377,22,9,5
15005,15006,2012-09-22,3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,124,350,474,22,9,5
15006,15007,2012-09-22,3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,189,437,626,22,9,5
15007,15008,2012-09-22,3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,228,460,688,22,9,5
15008,15009,2012-09-22,3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,273,434,707,22,9,5
15009,15010,2012-09-22,3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,250,404,654,22,9,5
15010,15011,2012-09-22,3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,307,443,750,22,9,5
15011,15012,2012-09-22,3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,253,427,680,22,9,5
15012,15013,2012-09-22,3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,195,451,646,22,9,5
15013,15014,2012-09-22,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,171,427,598,22,9,5
15014,15015,2012-09-22,3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,99,308,407,22,9,5
15015,15016,2012-09-22,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,76,249,325,22,9,5
15016,15017,2012-09-22,3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,59,202,261,22,9,5
15017,15018,2012-09-22,3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.194,59,180,239,22,9,5
15018,15019,2012-09-22,3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194,34,137,171,22,9,5
15019,15020,2012-09-23,4,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537,34,146,180,23,9,6
15020,15021,2012-09-23,4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,23,119,142,23,9,6
15021,15022,2012-09-23,4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,18,77,95,23,9,6
15022,15023,2012-09-23,4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,13,41,54,23,9,6
15023,15024,2012-09-23,4,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,1,9,10,23,9,6
15024,15025,2012-09-23,4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,1,5,6,23,9,6
15025,15026,2012-09-23,4,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537,5,11,16,23,9,6
15026,15027,2012-09-23,4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,9,48,57,23,9,6
15027,15028,2012-09-23,4,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,38,137,175,23,9,6
15028,15029,2012-09-23,4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,71,205,276,23,9,6
15029,15030,2012-09-23,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,138,351,489,23,9,6
15030,15031,2012-09-23,4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,186,384,570,23,9,6
15031,15032,2012-09-23,4,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045,250,526,776,23,9,6
15032,15033,2012-09-23,4,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642,257,445,702,23,9,6
15033,15034,2012-09-23,4,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194,266,400,666,23,9,6
15034,15035,2012-09-23,4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,265,375,640,23,9,6
15035,15036,2012-09-23,4,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,254,437,691,23,9,6
15036,15037,2012-09-23,4,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,227,496,723,23,9,6
15037,15038,2012-09-23,4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,135,405,540,23,9,6
15038,15039,2012-09-23,4,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,82,331,413,23,9,6
15039,15040,2012-09-23,4,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,60,192,252,23,9,6
15040,15041,2012-09-23,4,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,51,145,196,23,9,6
15041,15042,2012-09-23,4,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,40,98,138,23,9,6
15042,15043,2012-09-23,4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,30,70,100,23,9,6
15043,15044,2012-09-24,4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194,10,54,64,24,9,0
15044,15045,2012-09-24,4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,6,12,18,24,9,0
15045,15046,2012-09-24,4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,0,8,8,24,9,0
15046,15047,2012-09-24,4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,0,5,5,24,9,0
15047,15048,2012-09-24,4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,0,8,8,24,9,0
15048,15049,2012-09-24,4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,2,35,37,24,9,0
15049,15050,2012-09-24,4,1,9,6,0,1,1,1,0.46,0.4545,0.59,0.0,6,162,168,24,9,0
15050,15051,2012-09-24,4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,17,513,530,24,9,0
15051,15052,2012-09-24,4,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,31,719,750,24,9,0
15052,15053,2012-09-24,4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,42,286,328,24,9,0
15053,15054,2012-09-24,4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,52,146,198,24,9,0
15054,15055,2012-09-24,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,71,167,238,24,9,0
15055,15056,2012-09-24,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,77,265,342,24,9,0
15056,15057,2012-09-24,4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,80,248,328,24,9,0
15057,15058,2012-09-24,4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0,77,226,303,24,9,0
15058,15059,2012-09-24,4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,84,216,300,24,9,0
15059,15060,2012-09-24,4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,99,417,516,24,9,0
15060,15061,2012-09-24,4,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,89,809,898,24,9,0
15061,15062,2012-09-24,4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,95,758,853,24,9,0
15062,15063,2012-09-24,4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,56,534,590,24,9,0
15063,15064,2012-09-24,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,52,380,432,24,9,0
15064,15065,2012-09-24,4,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,26,230,256,24,9,0
15065,15066,2012-09-24,4,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,18,154,172,24,9,0
15066,15067,2012-09-24,4,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,11,83,94,24,9,0
15067,15068,2012-09-25,4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,8,56,64,25,9,1
15068,15069,2012-09-25,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,2,11,13,25,9,1
15069,15070,2012-09-25,4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,5,9,14,25,9,1
15070,15071,2012-09-25,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,2,3,5,25,9,1
15071,15072,2012-09-25,4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,2,7,9,25,9,1
15072,15073,2012-09-25,4,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,1,46,47,25,9,1
15073,15074,2012-09-25,4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,5,189,194,25,9,1
15074,15075,2012-09-25,4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,17,539,556,25,9,1
15075,15076,2012-09-25,4,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,41,764,805,25,9,1
15076,15077,2012-09-25,4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,28,381,409,25,9,1
15077,15078,2012-09-25,4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,45,125,170,25,9,1
15078,15079,2012-09-25,4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,63,155,218,25,9,1
15079,15080,2012-09-25,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,69,233,302,25,9,1
15080,15081,2012-09-25,4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,48,257,305,25,9,1
15081,15082,2012-09-25,4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,80,213,293,25,9,1
15082,15083,2012-09-25,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,56,247,303,25,9,1
15083,15084,2012-09-25,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,59,436,495,25,9,1
15084,15085,2012-09-25,4,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,107,860,967,25,9,1
15085,15086,2012-09-25,4,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,64,758,822,25,9,1
15086,15087,2012-09-25,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,49,490,539,25,9,1
